city_id,city_name,country_code,latitude,longitude,date,max_temp,humidity,cloudiness,wind_speed
103,carutapera,br,-1.2016638,-46.0205618,1518512693,74.65,97,56,5.06
104,east london,za,-33.0191604,27.8998573,1518510360,69.8,100,90,16.11
105,chuy,uy,-33.6937948,-53.4561114,1518512592,50.89,100,0,4.61
106,busselton,au,-33.644499,115.3488754,1518512807,73.03,91,0,17.02
107,san patricio,mx,18.13479905,-66.6403021927554,1518512830,65.92,76,12,4.61
108,tubuala,pa,,,1518508800,77.0,83,40,18.59
109,aksu,cn,37.71115205,31.1955647242318,1518512831,30.14,90,32,3.6
110,abay,kz,42.5696018,-0.6099524,1518510600,24.8,73,0,8.95
111,clyde river,ca,70.4683885,-68.5888051,1518508800,-27.41,67,90,6.93
112,ushuaia,ar,-54.8069332,-68.3073246,1518508800,48.2,87,90,17.25
113,victoria,sc,-36.5986096,144.6780052,1518508800,86.0,70,20,5.82
114,mogok,mm,8.4180563,31.329687,1518512834,77.26,46,0,2.37
115,nishihara,jp,26.227791,127.76054,1518512160,48.2,34,1,5.82
116,puerto ayora,ec,-0.7471674,-90.3134198,1518512802,74.96,100,56,5.95
117,san rafael,ar,37.9735346,-122.5310874,1518512835,50.35,77,0,5.61
118,arraial do cabo,br,-22.9662839,-42.024427,1518508800,73.4,94,0,4.7
119,les cayes,ht,18.1944428,-73.7511601,1518512836,77.08,100,0,7.29
120,vaini,to,-21.1925671,-175.1772797,1518512783,83.47,94,48,16.91
121,saint-philippe,re,-21.3606197,55.7660672,1518510600,87.8,74,20,19.46
122,santa maria,cv,-29.6860512,-53.8069214,1518508800,66.2,68,75,8.05
123,high level,ca,58.516667,-117.133333,1518510420,30.2,80,90,4.7
124,tuktoyaktuk,ca,69.4440189,-133.0319049,1518508800,-9.41,91,48,25.28
125,dikson,ru,25.24490295,55.1606776399012,1518512791,23.66,95,80,11.54
126,pathein,mm,16.7628929,94.6644697469477,1518512839,92.69,45,8,3.38
127,nome,us,64.4989922,-165.398799443163,1518512100,46.4,81,90,3.36
128,nalut,ly,31.8642267,10.9829826,1518512840,48.46,69,0,15.23
129,puerto ayora,ec,-0.7471674,-90.3134198,1518512802,74.96,100,56,5.95
130,chokurdakh,ru,60.8080483,128.6364315,1518512840,-13.56,84,76,5.39
131,bayangol,ru,48.3605054,106.8240661,1518512841,4.67,57,44,5.39
132,cape town,za,-33.928992,18.417396,1518508800,84.2,48,0,10.29
133,zhangye,cn,38.9365134,100.4556326,1518512842,46.79,51,24,3.94
134,rikitea,pf,-23.1227669,-134.9672684,1518512794,81.22,96,20,19.37
135,jand,pk,31.1973872,74.7096839,1518512842,53.95,100,36,4.61
136,jamestown,sh,42.0970023,-79.2353259,1518512827,71.36,100,100,19.6
137,jamestown,sh,42.0970023,-79.2353259,1518512827,71.36,100,100,19.6
138,teguldet,ru,57.306404,88.167168,1518512843,5.12,68,0,3.6
139,ushuaia,ar,-54.8069332,-68.3073246,1518508800,48.2,87,90,17.25
140,ginir,et,7.1363189,40.7111566,1518512844,78.16,40,12,8.75
141,rikitea,pf,-23.1227669,-134.9672684,1518512794,81.22,96,20,19.37
142,hilo,us,19.707243,-155.081635,1518508380,73.4,78,90,3.36
143,thompson,ca,55.743347,-97.863464,1518508800,1.4,54,40,16.11
144,hobart,au,-42.8825088,147.3281233,1518508800,66.2,59,75,9.17
145,chapleau,ca,47.845632,-83.4018741,1518512846,2.02,77,8,8.3
146,nikolskoye,ru,59.7034799,30.7861084,1518510600,28.4,86,90,11.18
147,atuona,pf,-9.8037347,-139.0425737,1518512814,80.54,100,100,14.67
148,busselton,au,-33.644499,115.3488754,1518512807,73.03,91,0,17.02
149,geraldton,au,-28.77035,114.6147159,1518508800,77.0,57,0,21.92
150,hobart,au,-42.8825088,147.3281233,1518508800,66.2,59,75,9.17
151,rikitea,pf,-23.1227669,-134.9672684,1518512794,81.22,96,20,19.37
152,kavieng,pg,-2.573474,150.795224,1518512848,83.51,100,64,9.08
153,hinton,ca,53.4046768,-117.570219,1518512849,28.3,69,0,8.3
154,saint-philippe,re,-21.3606197,55.7660672,1518510600,87.8,74,20,19.46
155,ushuaia,ar,-54.8069332,-68.3073246,1518508800,48.2,87,90,17.25
156,rikitea,pf,-23.1227669,-134.9672684,1518512794,81.22,96,20,19.37
157,puerto ayora,ec,-0.7471674,-90.3134198,1518512802,74.96,100,56,5.95
158,port-cartier,ca,50.0256962,-66.8818986,1518508800,-5.81,43,5,14.99
159,cherskiy,ru,,,1518512851,-11.31,74,24,1.81
160,kodiak,us,57.79,-152.4072222,1518508380,24.8,68,90,9.17
161,trinidad,bo,37.169397,-104.5005411,1518512852,71.54,91,88,7.4
162,albany,au,42.6511674,-73.754968,1518512780,71.41,56,8,13.78
163,abha,sa,18.2400136,42.6560451,1518508800,77.0,13,0,11.41
164,yenagoa,ng,,,1518512853,82.84,90,68,7.96
165,tuktoyaktuk,ca,69.4440189,-133.0319049,1518508800,-9.41,91,48,25.28
166,rikitea,pf,-23.1227669,-134.9672684,1518512794,81.22,96,20,19.37
167,ambon,id,47.5542438,-2.5566945,1518510600,84.2,79,40,13.87
168,longyearbyen,sj,78.2198,15.6349193,1518511800,14.0,78,0,11.41
169,valdivia,cl,-39.8141965,-73.2458525,1518508800,51.8,87,0,2.24
170,beringovskiy,ru,63.0255136,179.2936001,1518512855,31.18,94,92,27.09
171,kambove,cd,-10.8760688,26.5959708,1518512856,76.72,89,20,4.05
172,tuatapere,nz,-46.1323096,167.6907627,1518512781,59.17,96,32,10.87
173,cabo san lucas,mx,22.8938107,-109.9111325,1518512856,71.32,100,92,1.7
174,sao filipe,cv,14.92119945,-24.4416689711686,1518512857,70.24,92,68,11.99
175,cape town,za,-33.928992,18.417396,1518508800,84.2,48,0,10.29
176,butaritari,ki,3.1585,172.83785703125,1518512819,82.66,100,20,20.83
177,georgetown,sh,38.2097967,-84.5588311,1518512858,77.8,100,64,13.44
178,vaini,to,-21.1925671,-175.1772797,1518512783,83.47,94,48,16.91
179,kapaa,us,22.074286,-159.320748,1518511260,71.6,83,75,5.82
180,avarua,ck,-21.2074736,-159.7708145,1518508800,77.0,78,75,14.99
181,carnarvon,au,-24.8826131,113.6576486,1518512860,83.83,75,0,20.38
182,puerto ayora,ec,-0.7471674,-90.3134198,1518512802,74.96,100,56,5.95
183,bredasdorp,za,-34.533055,20.042778,1518508800,71.6,78,90,17.22
184,husavik,is,50.5623175,-96.9948378,1518508800,32.0,92,40,8.05
185,takoradi,gh,4.887401,-1.7519316,1518512861,77.35,100,80,5.17
186,busselton,au,-33.644499,115.3488754,1518512807,73.03,91,0,17.02
187,bria,cf,6.5428919,21.9871043,1518512862,77.71,89,80,9.19
188,busselton,au,-33.644499,115.3488754,1518512807,73.03,91,0,17.02
