city_id,city_name,country_code,latitude,longitude,date,max_temp,humidity,cloudiness,wind_speed
29,punta arenas,cl,-54.7544,-81.9102,1552584203,59,62,40,16.11
30,ushuaia,ar,-57.6834,-71.1646,1552582800,57.2,54,20,6.85
31,saint-philippe,re,-55.6575,70.0218,1552584634,78.8,69,64,5.82
32,mar del plata,ar,-52.6937,-44.4289,1552584436,59.82,81,92,15.57
33,margate,za,-38.517,37.3037,1552584685,74.04,99,92,12.21
34,castro,cl,-42.9596,-93.3242,1552582800,59,62,40,9.17
35,honningsvag,no,76.8517,25.9701,1552582200,19.4,79,0,12.75
36,vaini,to,-72.0935,-172.7527,1552582800,77,94,90,5.82
37,qaanaaq,gl,86.8459,-88.6066,1552584612,-12.86,100,24,9.75
38,bluff,nz,-87.7797,157.7621,1552584608,43,92,0,1.01
39,atuona,pf,-6.0335,-134.4494,1552584652,82.09,100,20,15.46
40,avarua,ck,-57.3243,-165.8983,1552582800,80.6,78,56,14.99
41,luderitz,na,-26.7246,6.8442,1552584627,64.5,80,12,14.56
42,canoinhas,br,-26.1956,-50.5838,1552584976,77.32,80,36,8.75
43,narsaq,gl,81.6907,-65.2113,1552582200,23,73,75,2.24
44,george town,ky,18.2777,-81.5038,1552582804,86,58,20,12.75
45,souillac,mu,-55.1586,73.1166,1552584544,80.6,74,75,3.71
46,cape town,za,-57.6782,4.0996,1552584492,78.01,64,0,11.41
47,bluff,nz,-84.899,157.23,1552584608,43,92,0,1.01
49,kodiak,us,48.8259,-149.1486,1552584504,39.99,100,90,19.46
50,tasiilaq,gl,67.3269,-37.313,1552582200,24.8,85,75,4.7
51,ancud,cl,-41.609,-73.8404,1552582800,59,62,40,9.17
52,kapaa,us,34.0419,-156.8313,1552584501,69.8,83,75,3.36
53,leningradskiy,ru,89.1128,178.4165,1552584623,-15.88,47,32,6.17
54,ponta do sol,cv,24.514,-27.9205,1552582800,78.8,57,40,25.28
56,port elizabeth,za,-48.4611,28.7835,1552582800,69.8,88,75,5.82
57,hermanus,za,-69.6224,6.9037,1552584614,77,79,0,4
59,longyearbyen,sj,87.6754,28.9203,1552582200,-0.41,70,40,8.05
60,waipawa,nz,-42.1834,175.5777,1552584257,60.01,95,32,2.93
61,boyolangu,id,-15.4125,111.287,1552584977,69.85,87,12,4.94
62,grindavik,is,58.2322,-27.581,1552582800,39.2,93,40,9.17
63,muros,es,45.4924,-13.4465,1552584603,60.01,66,40,9.17
64,hobart,au,-57.0302,149.2465,1552584316,54,76,40,8.05
65,pokaran,in,26.6738,71.7907,1552584977,61.21,69,0,6.4
66,ponta do sol,cv,20.9674,-31.3668,1552582800,78.8,57,40,25.28
67,hobart,au,-67.1024,150.6314,1552584316,54,76,40,8.05
68,chokurdakh,ru,72.8987,145.8862,1552584655,-20.47,29,56,2.93
69,busselton,au,-84.8763,74.7348,1552584607,66,39,0,11.43
70,sault sainte marie,ca,46.3733,-85.2491,1552582800,41,93,90,8.05
73,vaini,to,-64.4704,-167.7038,1552582800,77,94,90,5.82
74,punta arenas,cl,-76.5385,-96.2406,1552584203,59,62,40,16.11
75,araruna,br,-6.4459,-35.876,1552584977,80.2,81,48,7.52
76,molina,cl,-35.252,-71.4426,1552582800,73.4,43,0,5.82
78,dikson,ru,78.3779,75.2243,1552584656,6,96,88,19.82
79,katsuura,jp,22.5631,151.6279,1552584072,41,65,20,6.93
80,cape town,za,-60.4824,-10.5343,1552584492,78.01,64,0,11.41
81,ushuaia,ar,-74.3563,-39.7068,1552582800,57.2,54,20,6.85
82,jamestown,sh,-30.8947,-16.1267,1552584528,76.24,100,80,15.68
83,busselton,au,-60.5578,95.6109,1552584607,66,39,0,11.43
84,port alfred,za,-48.9517,31.4237,1552584580,68,94,88,3.94
85,kerchevskiy,ru,60.2308,55.9056,1552584978,16.66,79,0,9.86
86,nikolskoye,ru,33.3458,180.5816,1552584413,32,89,90,11.18
89,salalah,om,17.2171,50.7276,1552582200,77,69,40,4.7
91,busselton,au,-56.6853,91.8309,1552584607,66,39,0,11.43
92,mnogovershinnyy,ru,55.0379,140.5905,1552584640,14.05,88,56,2.15
94,husavik,is,70.0657,-16.5308,1552582800,33.8,64,75,12.75
96,brownsville,us,26.1372,-95.0143,1552584671,79,83,90,3.36
97,butaritari,ki,9.1606,167.4446,1552584618,78.9,100,92,12.21
98,saldanha,za,-39.5519,3.808,1552579200,80.6,47,12,12.75
101,villarrubia de los ojos,es,39.2344,-3.7279,1552582800,64.4,27,0,4.38
102,caborca,mx,31.0992,-112.5826,1552584856,60.01,26,0,8.01
104,arequipa,pe,-16.4393,-71.3569,1552582800,69.8,49,20,10.29
106,vardo,no,87.6576,38.085,1552582200,24.8,73,40,36.91
107,alamosa,us,37.3995,-105.7082,1552584813,30.2,39,1,14.99
108,port alfred,za,-84.9952,51.588,1552584580,68,94,88,3.94
109,rikitea,pf,-47.7942,-127.2526,1552584623,75.34,100,100,17.36
110,tynda,ru,55.3052,124.5828,1552584979,0.87,57,0,2.37
111,vaini,to,-40.1713,-171.9368,1552582800,77,94,90,5.82
112,vaitape,pf,-18.0665,-153.2534,1552584979,80.79,100,64,10.98
113,punta arenas,cl,-52.6482,-80.6797,1552584203,59,62,40,16.11
114,west bend,us,43.3732,-88.2093,1552584900,62.01,82,40,13.87
115,lompoc,us,17.3418,-132.8783,1552584618,64,81,1,4.7
116,bredasdorp,za,-76.2509,16.9247,1552584651,69.8,83,88,11.41
117,port alfred,za,-63.7867,35.181,1552584580,68,94,88,3.94
118,qaanaaq,gl,75.3907,-74.9745,1552584612,-12.86,100,24,9.75
119,yellowknife,ca,77.5552,-109.0437,1552584614,3.99,77,20,9.17
120,dikson,ru,83.4689,87.9146,1552584656,6,96,88,19.82
121,clyde river,ca,68.5199,-70.6972,1552582800,-4.01,76,75,4.7
122,zyryanka,ru,66.4026,148.7939,1552584980,-16.01,47,24,1.81
123,arraial do cabo,br,-42.5643,-25.7673,1552582800,91.4,70,20,12.75
125,ballybofey,ie,54.8569,-7.9537,1552584000,46.4,81,40,17.22
126,conceicao do araguaia,br,-7.1066,-49.5636,1552584980,86.95,91,12,3.94
127,torbay,ca,33.9807,-46.9944,1552584206,39.99,47,40,11.41
128,busselton,au,-57.5039,84.5364,1552584607,66,39,0,11.43
129,port macquarie,au,-34.4657,157.9307,1552584244,68,88,90,14.99
130,castro,cl,-44.4964,-85.6458,1552582800,59,62,40,9.17
131,lebu,cl,-35.4443,-103.5741,1552584615,57.7,91,0,24.74
132,cape town,za,-68.2772,-9.7997,1552584492,78.01,64,0,11.41
133,valleyview,ca,54.9911,-117.0562,1552584849,32.64,70,44,6.85
134,olds,ca,51.8427,-114.371,1552584902,28.99,66,40,4.7
135,razole,in,15.8221,81.933,1552584980,82.32,97,0,10.09
138,ushuaia,ar,-82.0223,-60.6506,1552582800,57.2,54,20,6.85
139,ginir,et,6.2503,40.4952,1552584651,67.29,50,0,5.95
140,samarai,pg,-11.6297,153.7983,1552584637,76.47,100,92,19.71
141,ushuaia,ar,-86.0975,-79.7072,1552582800,57.2,54,20,6.85
142,port alfred,za,-59.3579,38.1425,1552584580,68,94,88,3.94
143,rikitea,pf,-37.8307,-138.86,1552584623,75.34,100,100,17.36
144,albany,au,-72.1198,97.5125,1552582800,55.4,87,0,8.05
145,jamestown,sh,-31.4462,-0.7601,1552584528,76.24,100,80,15.68
146,vanavara,ru,61.0313,103.8707,1552584981,31.15,76,80,8.97
148,kodiak,us,49.2126,-144.6833,1552584504,39.99,100,90,19.46
149,saskylakh,ru,89.4578,120.9738,1552584620,-21.01,30,0,10.42
151,vanino,ru,49.6542,139.8146,1552584765,24.01,56,0,3
152,chokurdakh,ru,84.7755,149.2066,1552584655,-20.47,29,56,2.93
153,mount isa,au,-23.091,143.0045,1552582800,78.8,24,0,5.82
154,assiniboia,ca,48.148,-106.4429,1552584981,30.39,97,20,11.54
155,tura,ru,63.4142,103.2122,1552584820,27.33,85,68,5.06
156,torbay,ca,48.2738,-44.4919,1552584206,39.99,47,40,11.41
158,yellowknife,ca,81.7824,-104.5768,1552584614,3.99,77,20,9.17
159,solnechnyy,ru,60.868,138.8804,1552584982,7.12,68,8,3.38
160,east london,za,-70.8368,53.7066,1552582800,66.2,93,20,3.36
161,ushuaia,ar,-84.924,-79.6265,1552582800,57.2,54,20,6.85
162,arraial do cabo,br,-52.0288,-21.3564,1552582800,91.4,70,20,12.75
163,alofi,nu,-22.0296,-171.5001,1552579200,75.2,94,68,4.7
164,albany,au,-85.7365,99.9858,1552582800,55.4,87,0,8.05
165,statesboro,us,32.4061,-81.7937,1552584968,77,53,75,6.93
166,cape town,za,-49.7725,-9.4483,1552584492,78.01,64,0,11.41
167,rikitea,pf,-68.7747,-136.7925,1552584623,75.34,100,100,17.36
168,pevek,ru,81.4117,169.5787,1552584613,-28.57,45,24,2.71
169,hermanus,za,-85.8771,-7.0486,1552584614,77,79,0,4
170,bandarbeyla,so,8.0696,57.3973,1552584982,78.09,100,12,7.96
171,bambous virieux,mu,-28.3592,75.455,1552584544,80.6,74,75,3.71
172,pionerskiy,ru,54.8467,20.2053,1552584982,22.51,70,76,9.53
175,arraial do cabo,br,-41.2423,-28.4217,1552582800,91.4,70,20,12.75
176,hambantota,lk,-1.7796,85.0611,1552584983,81.33,100,12,12.55
177,tuktoyaktuk,ca,77.1367,-135.5148,1552582800,-16.61,75,90,16.11
178,chastyye,ru,57.2632,54.7086,1552584983,25.84,90,88,8.63
179,tuktoyaktuk,ca,82.6803,-124.3778,1552582800,-16.61,75,90,16.11
181,hervey bay,au,-25.2458,153.1236,1552584610,78.01,94,40,3.36
182,fortuna,us,39.5271,-127.3244,1552584511,52,100,1,6.93
183,hermanus,za,-58.5056,15.4156,1552584614,77,79,0,4
184,meulaboh,id,1.8345,91.4168,1552584676,78.63,100,88,6.96
185,yarensk,ru,61.7783,48.9764,1552584983,7.39,67,0,2.48
186,madaoua,ne,13.9426,5.8737,1552584983,92.67,19,0,5.95
187,hermanus,za,-74.2678,-4.0466,1552584614,77,79,0,4
188,albany,au,-87.1682,105.5417,1552582800,55.4,87,0,8.05
190,kargasok,ru,59.4977,80.474,1552584983,34.62,95,92,4.5
191,tasiilaq,gl,65.0764,-34.0791,1552582200,24.8,85,75,4.7
192,grindavik,is,58.8931,-23.3588,1552582800,39.2,93,40,9.17
193,vaini,to,-64.4677,-170.9391,1552582800,77,94,90,5.82
194,abu dhabi,ae,21.1908,54.1062,1552582800,75.2,49,0,8.05
195,kayunga,ug,0.6956,32.9872,1552584984,75.3,62,24,4.38
197,albany,au,-63.7011,123.84,1552582800,55.4,87,0,8.05
198,mar del plata,ar,-48.6143,-47.4752,1552584436,59.82,81,92,15.57
199,ginir,et,6.6678,41.169,1552584651,67.29,50,0,5.95
200,ushuaia,ar,-75.928,-65.9399,1552582800,57.2,54,20,6.85
201,leningradskiy,ru,72.6124,176.8005,1552584623,-15.88,47,32,6.17
202,carnarvon,au,-18.5004,106.5508,1552582800,77,83,88,9.17
203,ushuaia,ar,-75.8279,-82.4575,1552582800,57.2,54,20,6.85
204,atuona,pf,-6.8869,-116.6096,1552584652,82.09,100,20,15.46
205,grenada,us,33.8087,-89.264,1552584543,73.99,72,90,9.17
206,busselton,au,-58.0904,82.3662,1552584607,66,39,0,11.43
207,khatanga,ru,71.9794,98.985,1552584651,5.64,73,32,12.77
208,rikitea,pf,-83.4052,-131.6654,1552584623,75.34,100,100,17.36
209,punta arenas,cl,-55.7391,-100.6111,1552584203,59,62,40,16.11
210,new norfolk,au,-87.5639,122.8832,1552584556,54,76,40,8.05
211,hermanus,za,-86.4521,12.2301,1552584614,77,79,0,4
213,los llanos de aridane,es,25.3447,-18.9187,1552584360,66.2,68,75,5.82
214,tuktoyaktuk,ca,71.8348,-134.4731,1552582800,-16.61,75,90,16.11
215,ponta do sol,cv,26.6484,-32.4335,1552582800,78.8,57,40,25.28
216,busselton,au,-39.1913,104.6903,1552584607,66,39,0,11.43
218,vaini,to,-41.8671,-175.5089,1552582800,77,94,90,5.82
219,sinnamary,gf,6.7477,-51.7186,1552584985,75.93,100,92,6.4
220,puerto ayora,ec,-12.3903,-111.1872,1552583779,80.6,74,0,10.29
221,tilichiki,ru,60.7536,168.1781,1552584985,-27.13,41,0,3.94
222,port alfred,za,-38.8998,29.6375,1552584580,68,94,88,3.94
223,bambous virieux,mu,-35.2102,82.6928,1552584544,80.6,74,75,3.71
224,clyde river,ca,70.1275,-79.8353,1552582800,-4.01,76,75,4.7
225,coihaique,cl,-47.2829,-75.0235,1552582800,62.6,45,75,4.7
226,batagay-alyta,ru,67.0372,130.6392,1552584986,-10.79,66,44,2.71
227,upernavik,gl,71.9987,-55.9158,1552584670,-0.67,100,64,2.15
228,hofn,is,58.4061,-14.0916,1552582800,37.4,59,75,16.11
229,hofn,is,58.9217,-14.817,1552582800,37.4,59,75,16.11
230,jamestown,sh,-27.1627,-0.8569,1552584528,76.24,100,80,15.68
231,yulara,au,-26.5955,129.8068,1552582800,80.6,39,75,3.36
232,vaini,to,-39.8097,-173.6669,1552582800,77,94,90,5.82
234,yellowknife,ca,60.665,-110.4522,1552584614,3.99,77,20,9.17
235,shahrud,ir,35.9276,55.8238,1552584986,37.32,77,56,3.6
236,namibe,ao,-14.4864,5.3799,1552579200,78.8,74,20,5.82
238,ushuaia,ar,-68.5241,-73.8299,1552582800,57.2,54,20,6.85
239,bredasdorp,za,-84.5786,13.2313,1552584651,69.8,83,88,11.41
240,rikitea,pf,-36.6413,-112.5686,1552584623,75.34,100,100,17.36
241,san patricio,mx,12.6953,-112.8995,1552581840,86,70,20,3.6
242,castro,cl,-51.9762,-105.5191,1552582800,59,62,40,9.17
243,adrar,dz,28.8459,-3.4493,1552582800,84.2,17,0,12.75
244,zhuhai,cn,19.757,114.9796,1552582800,33.8,37,0,2.24
245,pangkalanbuun,id,-3.8275,111.8617,1552584660,76.38,85,48,3.6
246,pevek,ru,77.2007,168.8452,1552584613,-28.57,45,24,2.71
247,punta arenas,cl,-77.7851,-111.0408,1552584203,59,62,40,16.11
248,atuona,pf,6.0081,-125.5739,1552584652,82.09,100,20,15.46
249,mar del plata,ar,-57.4841,-43.742,1552584436,59.82,81,92,15.57
250,cockburn town,bs,26.1402,-72.9689,1552584638,75.75,97,0,18.25
251,ushuaia,ar,-63.0777,-46.3777,1552582800,57.2,54,20,6.85
252,konstantinovka,ru,49.3218,127.9394,1552582800,26.6,68,0,11.18
253,bluff,nz,-83.2478,164.8216,1552584608,43,92,0,1.01
256,punta arenas,cl,-77.4132,-95.143,1552584203,59,62,40,16.11
257,atuona,pf,-5.3397,-130.1094,1552584652,82.09,100,20,15.46
258,ishinomaki,jp,38.073,142.2521,1552584987,39.61,100,0,12.88
259,hovd,mn,42.9238,103.6944,1552584987,10.05,57,0,1.14
260,bluff,nz,-82.3428,173.9936,1552584608,43,92,0,1.01
261,atuona,pf,-1.8025,-133.7664,1552584652,82.09,100,20,15.46
262,sabzevar,ir,35.7552,56.5948,1552584987,46.9,49,32,4.94
263,dikson,ru,82.3841,86.1489,1552584656,6,96,88,19.82
265,kodiak,us,51.2911,-156.9676,1552584504,39.99,100,90,19.46
266,avarua,ck,-15.6128,-160.3468,1552582800,80.6,78,56,14.99
267,kapaa,us,24.7119,-157.6309,1552584501,69.8,83,75,3.36
268,bambous virieux,mu,-25.7079,66.1356,1552584544,80.6,74,75,3.71
269,cape town,za,-57.8637,-0.7334,1552584492,78.01,64,0,11.41
270,qaanaaq,gl,86.3109,-89.1322,1552584612,-12.86,100,24,9.75
271,jamestown,sh,-41.097,-6.7581,1552584528,76.24,100,80,15.68
272,hithadhoo,mv,-3.376,67.9208,1552584619,83.89,100,0,1.7
273,wainwright,ca,52.9872,-110.8953,1552584988,26.47,90,0,4.72
274,okhotsk,ru,60.9225,142.3086,1552584988,6.45,100,48,3.04
276,ushuaia,ar,-86.1709,-65.6412,1552582800,57.2,54,20,6.85
277,kavaratti,in,10.6339,72.4527,1552584820,83.62,99,0,10.2
278,busselton,au,-70.8968,82.4979,1552584607,66,39,0,11.43
279,tasiilaq,gl,79.6336,-37.9867,1552582200,24.8,85,75,4.7
280,geraldton,au,-30.8088,111.827,1552582800,68,88,0,8.05
281,punta arenas,cl,-63.2719,-111.5997,1552584203,59,62,40,16.11
282,bredasdorp,za,-75.6338,18.2651,1552584651,69.8,83,88,11.41
284,yulara,au,-25.4812,132.2919,1552582800,80.6,39,75,3.36
285,acapulco,mx,7.4177,-104.236,1552581660,84.2,70,5,9.17
286,bluff,nz,-75.1904,155.893,1552584608,43,92,0,1.01
287,castro,cl,-50.6779,-93.1744,1552582800,59,62,40,9.17
288,zhigansk,ru,69.4204,124.7342,1552584813,-10.93,36,0,2.59
289,taree,au,-32.228,152.8978,1552584603,68,88,90,14.99
290,qaanaaq,gl,83.9424,-83.7791,1552584612,-12.86,100,24,9.75
291,bredasdorp,za,-71.9086,18.1887,1552584651,69.8,83,88,11.41
292,kibre mengist,et,5.4362,40.2912,1552584989,73.05,39,48,6.17
293,hobart,au,-56.1797,154.1404,1552584316,54,76,40,8.05
294,bambous virieux,mu,-28.1565,75.5198,1552584544,80.6,74,75,3.71
295,inhambane,mz,-26.0429,38.4525,1552582800,82.4,78,75,6.93
296,saint-philippe,re,-47.8235,65.1634,1552584634,78.8,69,64,5.82
297,ushuaia,ar,-64.3467,-52.1258,1552582800,57.2,54,20,6.85
298,souillac,mu,-35.3247,66.043,1552584544,80.6,74,75,3.71
299,willowmore,za,-32.4841,23.1779,1552584989,65.94,68,12,2.37
300,castro,cl,-49.6387,-107.4476,1552582800,59,62,40,9.17
301,atuona,pf,2.7337,-144.471,1552584652,82.09,100,20,15.46
302,saskylakh,ru,82.2805,114.5183,1552584620,-21.01,30,0,10.42
303,mar del plata,ar,-59.2914,-39.8746,1552584436,59.82,81,92,15.57
304,katsuura,jp,20.7033,153.5772,1552584072,41,65,20,6.93
305,les cayes,ht,17.41,-73.5168,1552584989,80.74,94,8,11.43
306,karratha,au,-19.8683,112.9332,1552584646,85.06,50,0,9.64
307,hami,cn,40.7357,94.3201,1552584671,32.77,48,0,4.94
309,guerrero negro,mx,20.4476,-126.2434,1552584824,63.78,87,0,9.64
310,avarua,ck,-50.6549,-161.2623,1552582800,80.6,78,56,14.99
311,atar,mr,23.1189,-13.6093,1552584990,86.77,10,0,11.43
312,saint george,bm,33.6539,-63.3887,1552584690,64.99,51,75,9.17
313,ancud,cl,-39.4217,-82.7115,1552582800,59,62,40,9.17
314,iqaluit,ca,59.8407,-73.9444,1552582800,-5.81,70,5,2.24
315,gushikawa,jp,25.6002,129.7446,1552584795,64.4,72,90,9.17
316,samarkand,uz,40.5836,66.8539,1552582800,55.4,43,0,4.7
317,hithadhoo,mv,-19.1566,82.1689,1552584619,83.89,100,0,1.7
318,vaini,to,-73.0185,-168.5755,1552582800,77,94,90,5.82
319,piribebuy,py,-25.5004,-57.1261,1552582800,75.2,100,90,4.7
320,ampanihy,mg,-27.968,39.9714,1552584990,76.96,51,0,14.45
322,marawi,sd,19.7198,32.4978,1552584817,71.88,20,0,9.19
323,georgetown,sh,-10.9987,-15.1621,1552584629,81.33,100,80,17.58
324,victoria,sc,1.6384,58.3575,1552582800,84.2,74,20,5.82
325,jamestown,sh,-48.4932,-12.4718,1552584528,76.24,100,80,15.68
326,saint-philippe,re,-49.5693,63.2105,1552584634,78.8,69,64,5.82
327,longyearbyen,sj,85.1697,19.3777,1552582200,-0.41,70,40,8.05
328,north platte,us,41.38,-101.2009,1552584712,33.8,69,90,41.38
329,ushuaia,ar,-76.4117,-35.7212,1552582800,57.2,54,20,6.85
330,narsaq,gl,83.3135,-63.3988,1552582200,23,73,75,2.24
332,dikson,ru,72.7382,77.3415,1552584656,6,96,88,19.82
333,bluff,nz,-89.0897,163.2709,1552584608,43,92,0,1.01
334,albany,au,-73.8688,114.1489,1552582800,55.4,87,0,8.05
336,geraldton,au,-34.625,92.0125,1552582800,68,88,0,8.05
337,busselton,au,-42.873,86.5458,1552584607,66,39,0,11.43
339,busselton,au,-58.8072,90.7838,1552584607,66,39,0,11.43
341,castro,cl,-45.1084,-89.1268,1552582800,59,62,40,9.17
343,kodiak,us,42.3148,-147.1996,1552584504,39.99,100,90,19.46
344,houma,us,26.291,-90.803,1552584598,84.2,78,75,20.8
345,kavieng,pg,15.7101,156.7593,1552584652,76.65,100,88,8.52
346,college,us,69.5647,-148.2636,1552584732,23,62,1,9.17
347,nanortalik,gl,55.9375,-40.8252,1552584619,22.74,100,0,33.24
348,ahuimanu,us,34.7284,-152.8684,1552584918,71.6,88,40,5.82
351,aksha,ru,49.3522,113.2275,1552584992,13.29,68,68,3.83
352,wamba,cd,1.605,28.8979,1552584797,72.46,79,0,2.26
353,sault sainte marie,ca,46.3152,-85.3185,1552582800,41,93,90,8.05
354,esperance,au,-37.3883,124.7745,1552582800,55.4,87,0,8.05
356,ushuaia,ar,-55.9462,-49.4861,1552582800,57.2,54,20,6.85
357,tuktoyaktuk,ca,86.1109,-126.1949,1552582800,-16.61,75,90,16.11
358,port alfred,za,-52.4011,31.6721,1552584580,68,94,88,3.94
359,uk,ru,54.6304,97.6208,1552584992,36.46,72,80,9.42
360,lavrentiya,ru,70.5047,-173.1122,1552584631,21.3,89,36,25.19
362,solton,ru,53.1216,86.7884,1552584992,15.27,57,8,2.71
363,punta arenas,cl,-83.06,-93.7584,1552584203,59,62,40,16.11
364,yellowknife,ca,84.4774,-109.495,1552584614,3.99,77,20,9.17
365,meulaboh,id,0.9593,90.9194,1552584676,78.63,100,88,6.96
367,lebu,cl,-36.1821,-77.2986,1552584615,57.7,91,0,24.74
368,chokurdakh,ru,85.1184,150.9196,1552584655,-20.47,29,56,2.93
369,saint-philippe,re,-58.9658,66.4424,1552584634,78.8,69,64,5.82
370,urbana,us,40.148,-83.7478,1552584745,69.01,77,75,29.97
371,bandar-e lengeh,ir,26.7493,54.5584,1552582800,71.6,64,56,4.7
372,miram shah,pk,32.8431,69.9351,1552584993,38.49,80,0,3.38
373,tiksi,ru,72.1539,124.8533,1552584630,-18.94,54,8,2.71
375,mahebourg,mu,-47.5601,81.6639,1552584544,80.6,74,75,3.71
376,hermanus,za,-64.1179,1.7453,1552584614,77,79,0,4
379,kantang,th,6.9397,99.275,1552584993,81.1,95,0,6.85
380,inhambane,mz,-28.1999,38.8241,1552582800,82.4,78,75,6.93
381,bluff,nz,-84.1199,157.8212,1552584608,43,92,0,1.01
382,weihai,cn,37.7676,122.5077,1552584993,41.64,91,20,5.84
384,hobart,au,-89.6636,135.9175,1552584316,54,76,40,8.05
385,road town,vg,20.5527,-64.2044,1552584732,82.4,58,20,8.05
386,port hedland,au,-24.7526,121.8869,1552582800,87.8,55,88,11.41
387,vardo,no,86.7891,35.4429,1552582200,24.8,73,40,36.91
388,cidreira,br,-58.3167,-22.1999,1552584612,78.85,75,0,13.22
389,zabid,ye,14.114,43.1282,1552584994,56.44,59,0,3.94
391,carnarvon,au,-25.4536,100.2256,1552582800,77,83,88,9.17
392,vao,nc,-25.3257,174.7983,1552584994,79.35,98,32,8.41
393,cap malheureux,mu,-14.2479,57.6213,1552584544,80.6,74,75,2.59
394,saint-pierre,pm,39.6838,-53.7444,1552582800,35.6,59,0,9.17
395,bluff,nz,-81.3422,153.1827,1552584608,43,92,0,1.01
396,pevek,ru,75.8007,167.8227,1552584613,-28.57,45,24,2.71
397,ushuaia,ar,-68.6159,-35.8835,1552582800,57.2,54,20,6.85
399,saint george,bm,29.1502,-51.419,1552584690,64.99,51,75,9.17
401,rikitea,pf,-26.0572,-123.6735,1552584623,75.34,100,100,17.36
402,iqaluit,ca,65.6923,-74.3947,1552582800,-5.81,70,5,2.24
403,namasuba,ug,0.5918,32.212,1552584994,71.52,76,12,2.59
404,kapaa,us,28.4825,-166.5122,1552584501,69.8,83,75,3.36
405,hasaki,jp,24.896,154.2256,1552582800,39.2,51,0,9.17
406,santa maria,cv,21.4059,-22.1165,1552582800,80.6,51,0,17.22
407,pangnirtung,ca,67.6016,-67.1991,1552582800,-14.81,62,20,4.7
408,dunedin,nz,-57.6501,178.1522,1552584403,55.99,90,12,7
409,torbay,ca,47.5129,-46.3628,1552584206,39.99,47,40,11.41
410,nouadhibou,mr,23.7925,-15.5699,1552582800,87.8,19,0,12.75
411,kaeo,nz,-30.6408,174.8307,1552583840,62.01,100,92,4.27
413,cidreira,br,-52.0994,-28.7888,1552584612,78.85,75,0,13.22
414,bluff,nz,-58.1077,170.8528,1552584608,43,92,0,1.01
415,bluff,nz,-60.334,166.7427,1552584608,43,92,0,1.01
416,saint george,bm,30.0593,-57.4625,1552584690,64.99,51,75,9.17
417,indian head,ca,50.4608,-103.9494,1552584936,28.99,68,0,1.99
419,victoria,sc,2.8381,60.4371,1552582800,84.2,74,20,5.82
420,hilo,us,14.9268,-152.3396,1552584378,66.99,88,90,5.82
421,merced,us,37.9612,-120.0274,1552584981,54,93,5,4.72
422,jamestown,sh,-31.4481,-16.5504,1552584528,76.24,100,80,15.68
423,khatanga,ru,69.5583,103.7248,1552584651,5.64,73,32,12.77
424,bredasdorp,za,-86.1669,19.6635,1552584651,69.8,83,88,11.41
425,saint-paul,re,-20.9116,52.8609,1552584634,78.8,78,0,6.93
426,jamestown,sh,-29.4783,-10.9757,1552584528,76.24,100,80,15.68
428,azare,ng,11.8925,9.8691,1552584996,89.79,15,0,8.86
429,ushuaia,ar,-58.752,-66.9801,1552582800,57.2,54,20,6.85
430,puerto del rosario,es,25.8363,-12.8172,1552582800,68,77,20,10.29
431,new norfolk,au,-67.5233,134.0661,1552584556,54,76,40,8.05
432,itatiaia,br,-22.2992,-44.5782,1552584996,76.69,91,44,1.36
433,thompson,ca,64.5342,-95.2163,1552582800,24.8,62,90,6.93
434,clyde river,ca,71.9641,-79.8488,1552582800,-4.01,76,75,4.7
435,la ronge,ca,65.6411,-104.2003,1552582800,26.6,73,75,12.75
436,sinnamary,gf,14.8598,-49.498,1552584985,75.93,100,92,6.4
437,rikitea,pf,-32.7031,-140.4269,1552584623,75.34,100,100,17.36
438,jamestown,sh,-43.0663,-13.3498,1552584528,76.24,100,80,15.68
439,uige,ao,-7.6599,14.9341,1552584686,67.83,96,80,2.15
440,vaini,to,-88.1705,-170.3735,1552582800,77,94,90,5.82
441,lebu,cl,-37.3752,-85.8345,1552584615,57.7,91,0,24.74
442,cabo san lucas,mx,18.8176,-109.6833,1552584323,75,30,5,16.11
443,palaikastron,gr,34.0112,26.7404,1552584935,55.99,62,68,4
444,albany,au,-61.4401,110.3857,1552582800,55.4,87,0,8.05
445,oyama,jp,33.1601,138.0322,1552584829,48,51,75,2.24
446,lompoc,us,19.4992,-130.7433,1552584618,64,81,1,4.7
447,hilo,us,7.2734,-156.1993,1552584378,66.99,88,90,5.82
449,narsaq,gl,89.7095,-61.8972,1552582200,23,73,75,2.24
450,barrow,us,84.6894,-161.1052,1552584647,61,58,1,25.28
451,hermanus,za,-66.7655,3.4957,1552584614,77,79,0,4
452,paita,pe,-9.2838,-87.8823,1552582800,62.6,290,0,11.41
453,szany,hu,47.3902,17.2793,1552584699,48.2,68,0,6.93
454,albany,au,-75.3731,97.225,1552582800,55.4,87,0,8.05
455,east london,za,-50.5459,40.117,1552582800,66.2,93,20,3.36
457,kapaa,us,40.6549,-172.6891,1552584501,69.8,83,75,3.36
458,chuy,uy,-50.3363,-33.6593,1552584640,75.12,88,64,11.65
459,port alfred,za,-48.3127,30.7536,1552584580,68,94,88,3.94
460,barrow,us,87.1787,-163.3203,1552584647,61,58,1,25.28
461,san pedro,ar,-24.9171,-64.44,1552584769,78.01,50,0,4.38
463,mayumba,ga,-8.3456,4.9453,1552584816,80.97,100,88,7.63
